Area,Area url,Number of apartments in area,Apartment Url,Apartment,Deal,Pet Policy
petworth,https://www.apartments.com/petworth-washington-dc/under-2100-pet-friendly-dog/?sfmin=700&sfmax=1300, 28 ,https://www.apartments.com/the-woodner-washington-dc/bvr7rf8,The Woodner,<h4>Up to three months free rent! 3 month leases starting at $1199.00!</h4>,"['\n', <p>
<span>Dogs Allowed:</span>
</p>, '\n', <ul>
<li><span class=""bullet"">•</span><span class=""bullet-label"">Restrictions:</span> Breed restrictions apply.</li> <li><span class=""bullet"">•</span>$50 Monthly Pet Rent</li>
<li><span class=""bullet"">•</span>$300 Fee</li>
<li><span class=""bullet"">•</span>25 lb Weight Limit</li>
<li><span class=""bullet"">•</span>1 Pet Limit</li>
</ul>, '\n']"
petworth,https://www.apartments.com/petworth-washington-dc/under-2100-pet-friendly-dog/?sfmin=700&sfmax=1300, 28 ,https://www.apartments.com/park-place-at-petworth-metro-washington-dc/10h4n76,Park Place at Petworth Metro,None,"['\n', <p>
<span>Dogs Allowed</span>
</p>, '\n', <ul>
<li><span class=""bullet"">•</span><span class=""bullet-label"">Comments:</span> Breed restrictions apply.</li> <li><span class=""bullet"">•</span>$50 Monthly Pet Rent</li>
<li><span class=""bullet"">•</span>$500 Fee</li>
<li><span class=""bullet"">•</span>90 lb Weight Limit</li>
<li><span class=""bullet"">•</span>2 Pet Limit</li>
</ul>, '\n']"
petworth,https://www.apartments.com/petworth-washington-dc/under-2100-pet-friendly-dog/?sfmin=700&sfmax=1300, 28 ,https://www.apartments.com/paramount-washington-dc/4szpm7l,Paramount,<h4>Up to Two Months Free Plus Waived Deposit and Pet Fee</h4>,"['\n', <p>
<span>Dogs Allowed:</span>
</p>, '\n', <ul>
<li><span class=""bullet"">•</span><span class=""bullet-label"">Restrictions:</span> Breed Restrictions</li> <li><span class=""bullet"">•</span>$50 Monthly Pet Rent</li>
<li><span class=""bullet"">•</span>$500 Fee</li>
</ul>, '\n']"
petworth,https://www.apartments.com/petworth-washington-dc/under-2100-pet-friendly-dog/?sfmin=700&sfmax=1300, 28 ,https://www.apartments.com/fitzgerald-washington-dc/22ss2m9,Fitzgerald,"<h4>Best. Deal. EVER....Up to *THREE MONTHS FREE!* New year, new home -- what are you waiting for?</h4>","['\n', <p>
<span>Dogs Allowed</span>
</p>, '\n', <ul>
<li><span class=""bullet"">•</span>75 lb Weight Limit</li>
<li><span class=""bullet"">•</span>1 Pet Limit</li>
</ul>, '\n']"
southwest-navy-yard,https://www.apartments.com/southwest-navy-yard-washington-dc/under-2100-pet-friendly-dog/?sfmin=700&sfmax=1300, 159,https://www.apartments.com/watermark-at-buzzard-point-washington-dc/y9f54dr,Watermark at Buzzard Point,<p>Lease today and receive up to 3 months free on select lease terms. Please contact our leasing office for details!</p>,"['\n', <p>
<span>Dogs Allowed:</span>
</p>, '\n', <ul>
<li><span class=""bullet"">•</span><span class=""bullet-label"">Restrictions:</span> We welcome two pets per apartment home. Pet rent is $50 per pet and there is a $500 pet fee per pet. There is no weight restriction, but certain breed restrictions will apply. Please call our leasing office for our complete pet policy.</li> <li><span class=""bullet"">•</span>$50 Monthly Pet Rent</li>
<li><span class=""bullet"">•</span>$500 - 1,000 Fee</li>
<li><span class=""bullet"">•</span>100 lb Weight Limit</li>
<li><span class=""bullet"">•</span>2 Pet Limit</li>
</ul>, '\n']"
southwest-navy-yard,https://www.apartments.com/southwest-navy-yard-washington-dc/under-2100-pet-friendly-dog/?sfmin=700&sfmax=1300, 159,https://www.apartments.com/blackbird-washington-dc/qq7jc4y,Blackbird,<h4>Move In Special</h4>,"['\n', <p>
<span>Dogs and Cats Allowed</span>
</p>, '\n', <ul>
<li><span class=""bullet"">•</span>2 Pet Limit</li>
</ul>, '\n']"
southwest-navy-yard,https://www.apartments.com/southwest-navy-yard-washington-dc/under-2100-pet-friendly-dog/?sfmin=700&sfmax=1300, 159,https://www.apartments.com/lex-and-leo-at-waterfront-station-washington-dc/g9fz3pw,Lex and Leo at Waterfront Station,"<h4>Two Months Free Plus Waived Deposit, Amenity Fee &amp; Pet Fee</h4>","['\n', <p>
<span>Dogs Allowed:</span>
</p>, '\n', <ul>
<li><span class=""bullet"">•</span><span class=""bullet-label"">Restrictions:</span> Breed Restrictions Apply</li> <li><span class=""bullet"">•</span>$50 Monthly Pet Rent</li>
<li><span class=""bullet"">•</span>$500 Fee</li>
<li><span class=""bullet"">•</span>2 Pet Limit</li>
</ul>, '\n']"
southwest-navy-yard,https://www.apartments.com/southwest-navy-yard-washington-dc/under-2100-pet-friendly-dog/?sfmin=700&sfmax=1300, 159,https://www.apartments.com/valo-washington-dc/fvrk50r,Valo,"<p>Lease Today to Move In Fee Just $99 1.5 Months Free! Terms and Conditions Apply, Call Today for Details!</p>","['\n', <p>
<span>Dogs and Cats Allowed:</span>
</p>, '\n', <ul>
<li><span class=""bullet"">•</span><span class=""bullet-label"">Restrictions:</span> We accept 2 pets per apartment home. Pet policy fee is $500 and $60 for monthly pert rent. Fido's ideal home in the city. Pet-friendly community with nearby trail and pampered pooch services. Kitty is welcome too!</li> <li><span class=""bullet"">•</span>$60 Monthly Pet Rent</li>
<li><span class=""bullet"">•</span>$500 Fee</li>
<li><span class=""bullet"">•</span>100 lb Weight Limit</li>
<li><span class=""bullet"">•</span>2 Pet Limit</li>
</ul>, '\n']"
southwest-navy-yard,https://www.apartments.com/southwest-navy-yard-washington-dc/under-2100-pet-friendly-dog/?sfmin=700&sfmax=1300, 159,https://www.apartments.com/parc-riverside-washington-dc/hn9l512,Parc Riverside,<p>SPECIAL: Two Months Free Waived App Fee* *Valid 1/27/21 - 2/15/21. Restrictions apply; see a leasing consultant for details.</p>,"['\n', <p>
<span>Dogs and Cats Allowed:</span>
</p>, '\n', <ul>
<li><span class=""bullet"">•</span><span class=""bullet-label"">Restrictions:</span> Two pets allowed per apartment home. Breed, weight and pet restrictions may apply. Please call for more details</li> <li><span class=""bullet"">•</span>$50 Monthly Pet Rent</li>
<li><span class=""bullet"">•</span>$750 Fee</li>
<li><span class=""bullet"">•</span>2 Pet Limit</li>
</ul>, '\n']"
southwest-navy-yard,https://www.apartments.com/southwest-navy-yard-washington-dc/under-2100-pet-friendly-dog/?sfmin=700&sfmax=1300, 159,https://www.apartments.com/waterside-towers-washington-dc/y9zxkws,Waterside Towers,None,"['\n', <p>
<span>Dogs Allowed:</span>
</p>, '\n', <ul>
<li><span class=""bullet"">•</span><span class=""bullet-label"">Restrictions:</span> Acceptable animals include domestic cats and dogs. Dogs that are purebreds or mixes of the following breeds are prohibited: Akita, Alaskan Malamute, Chow-Chow, Doberman, German Shepherd, Great Dane, Pit Bull (American Staffordshire Terrier, American Pit Bull Terrier, Staffordshire Bull Terrier), Rottweiler, Saint Bernard, Shar Pei, and Siberian Husky. All other animals including exotic pets are prohibited. All animals must be authorized by management.</li> <li><span class=""bullet"">•</span>$500 Fee</li>
<li><span class=""bullet"">•</span>2 Pet Limit</li>
</ul>, '\n']"
southwest-navy-yard,https://www.apartments.com/southwest-navy-yard-washington-dc/under-2100-pet-friendly-dog/?sfmin=700&sfmax=1300, 159,https://www.apartments.com/crossing-washington-dc/rwzx0p3,Crossing,<p>Lease today and receive up to two months free and a waived move-in fee valued at $600.*</p>,"['\n', <p>
<span>Dogs and Cats Allowed</span>
</p>, '\n', <ul>
<li><span class=""bullet"">•</span><span class=""bullet-label"">Comments:</span> Two pets maximum per apartment. The following breeds are restricted: German Shepherds, Akitas, Chow Terriers or Chow breed mixes, American Bull Staff or Staffordshire Terriers, Doberman/Doberman Pinchers, Rottweilers, Wolf dog hybrid, Pit Bull Ter...</li> <li><span class=""bullet"">•</span>2 Pet Limit</li>
</ul>, '\n']"
southwest-navy-yard,https://www.apartments.com/southwest-navy-yard-washington-dc/under-2100-pet-friendly-dog/?sfmin=700&sfmax=1300, 159,https://www.apartments.com/capitol-yards-washington-dc/0xrcww3,Capitol Yards,<p>Lease Today and Receive Waived Amenity Fees and Up To Two Months FREE Rent.* *Restrictions apply.</p>,"['\n', <p>
<span>Dogs and Cats Allowed</span>
</p>, '\n', <ul>
<li><span class=""bullet"">•</span><span class=""bullet-label"">Comments:</span> Dogs and Cats. $750 pet fee for two pets.</li> <li><span class=""bullet"">•</span>$50 Monthly Pet Rent</li>
<li><span class=""bullet"">•</span>$500 Fee</li>
<li><span class=""bullet"">•</span>70 lb Weight Limit</li>
<li><span class=""bullet"">•</span>2 Pet Limit</li>
</ul>, '\n']"
southwest-navy-yard,https://www.apartments.com/southwest-navy-yard-washington-dc/under-2100-pet-friendly-dog/?sfmin=700&sfmax=1300, 159,https://www.apartments.com/ore-82-washington-dc/endrtlp,ORE 82,None,"['\n', <p>
<span>Dogs Allowed:</span>
</p>, '\n', <ul>
<li><span class=""bullet"">•</span><span class=""bullet-label"">Restrictions:</span> Pit Bull, Rottweiler, Doberman Pinscher</li> <li><span class=""bullet"">•</span><span class=""bullet-label"">Comments:</span> $400 pet fee</li> <li><span class=""bullet"">•</span>$50 Monthly Pet Rent</li>
<li><span class=""bullet"">•</span>$500 Fee</li>
<li><span class=""bullet"">•</span>75 lb Weight Limit</li>
<li><span class=""bullet"">•</span>2 Pet Limit</li>
</ul>, '\n']"
southwest-navy-yard,https://www.apartments.com/southwest-navy-yard-washington-dc/under-2100-pet-friendly-dog/?sfmin=700&sfmax=1300, 159,https://www.apartments.com/modern-on-m-washington-dc/v298csf,Modern on M,<p>Move-in by March 1st and receive two months free! *Select apartments only and specific lease terms apply.</p>,"['\n', <p>
<span>Dogs Allowed</span>
</p>, '\n', <ul>
<li><span class=""bullet"">•</span><span class=""bullet-label"">Comments:</span> Aggressive breeds will not be allowed (see list below). RESTRICTED ANIMAL LIST (included, but not limited to) Breeds of Dogs: Pit Bull, Bull Terrier Rottweiler, Doberman Husky, Wolfdog Malamute, Dalmatian Chowchow St. Bernard, Great Dane Ak</li> <li><span class=""bullet"">•</span>100 lb Weight Limit</li>
<li><span class=""bullet"">•</span>2 Pet Limit</li>
</ul>, '\n']"
southwest-navy-yard,https://www.apartments.com/southwest-navy-yard-washington-dc/under-2100-pet-friendly-dog/?sfmin=700&sfmax=1300, 159,https://www.apartments.com/1001-waterfront-washington-dc/bchw3l8,1001 @ Waterfront,None,"['\n', <p>
<span>Dogs and Cats Allowed</span>
</p>, '\n', <ul>
<li><span class=""bullet"">•</span>$50 Monthly Pet Rent</li>
<li><span class=""bullet"">•</span>$350 Fee</li>
<li><span class=""bullet"">•</span>2 Pet Limit</li>
<li><span class=""bullet"">•</span>Must Be Spayed/Neutered</li>
</ul>, '\n']"
southwest-navy-yard,https://www.apartments.com/southwest-navy-yard-washington-dc/under-2100-pet-friendly-dog/?sfmin=700&sfmax=1300, 159,https://www.apartments.com/camden-south-capitol-washington-dc/rrjzp51,Camden South Capitol,"<p>We're open by Appointment Only. Call 24 x 7 to schedule a live video, self-guided, or team member tour! Social distancing, face-coverings required.</p>","['\n', <p>
<span>Dogs and Cats Allowed:</span>
</p>, '\n', <ul>
<li><span class=""bullet"">•</span><span class=""bullet-label"">Restrictions:</span> We welcome cats and dogs, up to three pets per apartment, and a full-grown maximum weight limit of 100 pounds each. Breed restrictions apply. We do not permit American Pit Bull Terrier, American Staffordshire Terrier, Staffordshire Bull Terrier, any mix of the previous breeds, or any other dog or breed deemed aggressive. See management for pet approval and deposit and fee information.</li> <li><span class=""bullet"">•</span>$50 Monthly Pet Rent</li>
<li><span class=""bullet"">•</span>$500 Fee</li>
<li><span class=""bullet"">•</span>100 lb Weight Limit</li>
<li><span class=""bullet"">•</span>3 Pet Limit</li>
</ul>, '\n']"
southwest-navy-yard,https://www.apartments.com/southwest-navy-yard-washington-dc/under-2100-pet-friendly-dog/?sfmin=700&sfmax=1300, 159,https://www.apartments.com/the-bixby-washington-dc/2sybkcb,The Bixby,<p>Up to 2 Months FREE Rent on Select Homes!* Restrictions Apply. Call for Details. EHO.</p>,"['\n', <p>
<span>Dogs and Cats Allowed:</span>
</p>, '\n', <ul>
<li><span class=""bullet"">•</span><span class=""bullet-label"">Restrictions:</span> Please call property for more information.</li> <li><span class=""bullet"">•</span>$500 Fee</li>
<li><span class=""bullet"">•</span>50 lb Weight Limit</li>
<li><span class=""bullet"">•</span>2 Pet Limit</li>
</ul>, '\n']"
southwest-navy-yard,https://www.apartments.com/southwest-navy-yard-washington-dc/under-2100-pet-friendly-dog/?sfmin=700&sfmax=1300, 159,https://www.apartments.com/909-washington-dc/09etle3,909,"<p>Move-in by February 15th to receive a $500 gift card and a waived $500 amenity fee, on select apartment homes.*</p>","['\n', <p>
<span>Dogs and Cats Allowed</span>
</p>, '\n', <ul>
<li><span class=""bullet"">•</span>2 Pet Limit</li>
</ul>, '\n']"
southwest-navy-yard,https://www.apartments.com/southwest-navy-yard-washington-dc/under-2100-pet-friendly-dog/?sfmin=700&sfmax=1300, 159,https://www.apartments.com/eliot-on-4th-washington-dc/e4mgx1p,Eliot on 4th,<p>Up to 2 Months of Rent-Free Living! Live 2-months rent-free! PLUS we'll waive your amenity fee and application fee (a $510 value)! Must move-in by February 28th. to qualify. Contact us for details.</p>,"['\n', <p>
<span>Dogs and Cats Allowed</span>
</p>, '\n', <ul>
<li><span class=""bullet"">•</span>$50 Monthly Pet Rent</li>
<li><span class=""bullet"">•</span>$500 Fee</li>
<li><span class=""bullet"">•</span>200 lb Weight Limit</li>
<li><span class=""bullet"">•</span>2 Pet Limit</li>
</ul>, '\n']"
southwest-navy-yard,https://www.apartments.com/southwest-navy-yard-washington-dc/under-2100-pet-friendly-dog/?sfmin=700&sfmax=1300, 159,https://www.apartments.com/onyx-on-first-washington-dc/kz1q2c8,Onyx on First,None,"['\n', <p>
<span>Dogs Allowed:</span>
</p>, '\n', <ul>
<li><span class=""bullet"">•</span><span class=""bullet-label"">Restrictions:</span> Breed Restrictions apply.</li> <li><span class=""bullet"">•</span><span class=""bullet-label"">Comments:</span> &lt;b&gt;Pet Fee:&lt;/b&gt; $500.00 for 1 pet and $750.00 for 2 pets (non-refundable fee)&lt;br&gt; &lt;b&gt;Pet Rent:&lt;/b&gt; $50.00/pet/month</li> <li><span class=""bullet"">•</span>80 lb Weight Limit</li>
<li><span class=""bullet"">•</span>2 Pet Limit</li>
</ul>, '\n']"
southwest-navy-yard,https://www.apartments.com/southwest-navy-yard-washington-dc/under-2100-pet-friendly-dog/?sfmin=700&sfmax=1300, 159,https://www.apartments.com/f1rst-residences-washington-dc/pwqnvsv,f1rst residences,<p>LEASE TODAY FOR UP TO 1.5 MONTHS FREE! MUST APPLY BY 2/28/2021. CONTACT OUR OFFICE FOR ADDITIONAL DETAILS.</p>,"['\n', <p>
<span>Dogs and Cats Allowed</span>
</p>, '\n']"
southwest-navy-yard,https://www.apartments.com/southwest-navy-yard-washington-dc/under-2100-pet-friendly-dog/?sfmin=700&sfmax=1300, 159,https://www.apartments.com/capitol-park-plaza-apartments-twins-washington-dc/54q4tym,Capitol Park Plaza Apartments & Twins,<h4>Special Pricing + One Month FREE Rent!</h4>,"['\n', <p>
<span>Dogs Allowed</span>
</p>, '\n', <ul>
<li><span class=""bullet"">•</span>$50 Monthly Pet Rent</li>
<li><span class=""bullet"">•</span>$300 Fee</li>
<li><span class=""bullet"">•</span>25 lb Weight Limit</li>
<li><span class=""bullet"">•</span>1 Pet Limit</li>
</ul>, '\n']"
southwest-navy-yard,https://www.apartments.com/southwest-navy-yard-washington-dc/under-2100-pet-friendly-dog/?sfmin=700&sfmax=1300, 159,https://www.apartments.com/watermark-at-buzzard-point-washington-dc/y9f54dr,Watermark at Buzzard Point,<p>Lease today and receive up to 3 months free on select lease terms. Please contact our leasing office for details!</p>,"['\n', <p>
<span>Dogs Allowed:</span>
</p>, '\n', <ul>
<li><span class=""bullet"">•</span><span class=""bullet-label"">Restrictions:</span> We welcome two pets per apartment home. Pet rent is $50 per pet and there is a $500 pet fee per pet. There is no weight restriction, but certain breed restrictions will apply. Please call our leasing office for our complete pet policy.</li> <li><span class=""bullet"">•</span>$50 Monthly Pet Rent</li>
<li><span class=""bullet"">•</span>$500 - 1,000 Fee</li>
<li><span class=""bullet"">•</span>100 lb Weight Limit</li>
<li><span class=""bullet"">•</span>2 Pet Limit</li>
</ul>, '\n']"
southwest-navy-yard,https://www.apartments.com/southwest-navy-yard-washington-dc/under-2100-pet-friendly-dog/?sfmin=700&sfmax=1300, 159,https://www.apartments.com/blackbird-washington-dc/qq7jc4y,Blackbird,<h4>Move In Special</h4>,"['\n', <p>
<span>Dogs and Cats Allowed</span>
</p>, '\n', <ul>
<li><span class=""bullet"">•</span>2 Pet Limit</li>
</ul>, '\n']"
southwest-navy-yard,https://www.apartments.com/southwest-navy-yard-washington-dc/under-2100-pet-friendly-dog/?sfmin=700&sfmax=1300, 159,https://www.apartments.com/lex-and-leo-at-waterfront-station-washington-dc/g9fz3pw,Lex and Leo at Waterfront Station,"<h4>Two Months Free Plus Waived Deposit, Amenity Fee &amp; Pet Fee</h4>","['\n', <p>
<span>Dogs Allowed:</span>
</p>, '\n', <ul>
<li><span class=""bullet"">•</span><span class=""bullet-label"">Restrictions:</span> Breed Restrictions Apply</li> <li><span class=""bullet"">•</span>$50 Monthly Pet Rent</li>
<li><span class=""bullet"">•</span>$500 Fee</li>
<li><span class=""bullet"">•</span>2 Pet Limit</li>
</ul>, '\n']"
southwest-navy-yard,https://www.apartments.com/southwest-navy-yard-washington-dc/under-2100-pet-friendly-dog/?sfmin=700&sfmax=1300, 159,https://www.apartments.com/valo-washington-dc/fvrk50r,Valo,"<p>Lease Today to Move In Fee Just $99 1.5 Months Free! Terms and Conditions Apply, Call Today for Details!</p>","['\n', <p>
<span>Dogs and Cats Allowed:</span>
</p>, '\n', <ul>
<li><span class=""bullet"">•</span><span class=""bullet-label"">Restrictions:</span> We accept 2 pets per apartment home. Pet policy fee is $500 and $60 for monthly pert rent. Fido's ideal home in the city. Pet-friendly community with nearby trail and pampered pooch services. Kitty is welcome too!</li> <li><span class=""bullet"">•</span>$60 Monthly Pet Rent</li>
<li><span class=""bullet"">•</span>$500 Fee</li>
<li><span class=""bullet"">•</span>100 lb Weight Limit</li>
<li><span class=""bullet"">•</span>2 Pet Limit</li>
</ul>, '\n']"
southwest-navy-yard,https://www.apartments.com/southwest-navy-yard-washington-dc/under-2100-pet-friendly-dog/?sfmin=700&sfmax=1300, 159,https://www.apartments.com/parc-riverside-washington-dc/hn9l512,Parc Riverside,<p>SPECIAL: Two Months Free Waived App Fee* *Valid 1/27/21 - 2/15/21. Restrictions apply; see a leasing consultant for details.</p>,"['\n', <p>
<span>Dogs and Cats Allowed:</span>
</p>, '\n', <ul>
<li><span class=""bullet"">•</span><span class=""bullet-label"">Restrictions:</span> Two pets allowed per apartment home. Breed, weight and pet restrictions may apply. Please call for more details</li> <li><span class=""bullet"">•</span>$50 Monthly Pet Rent</li>
<li><span class=""bullet"">•</span>$750 Fee</li>
<li><span class=""bullet"">•</span>2 Pet Limit</li>
</ul>, '\n']"
southwest-navy-yard,https://www.apartments.com/southwest-navy-yard-washington-dc/under-2100-pet-friendly-dog/?sfmin=700&sfmax=1300, 159,https://www.apartments.com/waterside-towers-washington-dc/y9zxkws,Waterside Towers,None,"['\n', <p>
<span>Dogs Allowed:</span>
</p>, '\n', <ul>
<li><span class=""bullet"">•</span><span class=""bullet-label"">Restrictions:</span> Acceptable animals include domestic cats and dogs. Dogs that are purebreds or mixes of the following breeds are prohibited: Akita, Alaskan Malamute, Chow-Chow, Doberman, German Shepherd, Great Dane, Pit Bull (American Staffordshire Terrier, American Pit Bull Terrier, Staffordshire Bull Terrier), Rottweiler, Saint Bernard, Shar Pei, and Siberian Husky. All other animals including exotic pets are prohibited. All animals must be authorized by management.</li> <li><span class=""bullet"">•</span>$500 Fee</li>
<li><span class=""bullet"">•</span>2 Pet Limit</li>
</ul>, '\n']"
southwest-navy-yard,https://www.apartments.com/southwest-navy-yard-washington-dc/under-2100-pet-friendly-dog/?sfmin=700&sfmax=1300, 159,https://www.apartments.com/crossing-washington-dc/rwzx0p3,Crossing,<p>Lease today and receive up to two months free and a waived move-in fee valued at $600.*</p>,"['\n', <p>
<span>Dogs and Cats Allowed</span>
</p>, '\n', <ul>
<li><span class=""bullet"">•</span><span class=""bullet-label"">Comments:</span> Two pets maximum per apartment. The following breeds are restricted: German Shepherds, Akitas, Chow Terriers or Chow breed mixes, American Bull Staff or Staffordshire Terriers, Doberman/Doberman Pinchers, Rottweilers, Wolf dog hybrid, Pit Bull Ter...</li> <li><span class=""bullet"">•</span>2 Pet Limit</li>
</ul>, '\n']"
southwest-navy-yard,https://www.apartments.com/southwest-navy-yard-washington-dc/under-2100-pet-friendly-dog/?sfmin=700&sfmax=1300, 159,https://www.apartments.com/capitol-yards-washington-dc/0xrcww3,Capitol Yards,<p>Lease Today and Receive Waived Amenity Fees and Up To Two Months FREE Rent.* *Restrictions apply.</p>,"['\n', <p>
<span>Dogs and Cats Allowed</span>
</p>, '\n', <ul>
<li><span class=""bullet"">•</span><span class=""bullet-label"">Comments:</span> Dogs and Cats. $750 pet fee for two pets.</li> <li><span class=""bullet"">•</span>$50 Monthly Pet Rent</li>
<li><span class=""bullet"">•</span>$500 Fee</li>
<li><span class=""bullet"">•</span>70 lb Weight Limit</li>
<li><span class=""bullet"">•</span>2 Pet Limit</li>
</ul>, '\n']"
southwest-navy-yard,https://www.apartments.com/southwest-navy-yard-washington-dc/under-2100-pet-friendly-dog/?sfmin=700&sfmax=1300, 159,https://www.apartments.com/ore-82-washington-dc/endrtlp,ORE 82,None,"['\n', <p>
<span>Dogs Allowed:</span>
</p>, '\n', <ul>
<li><span class=""bullet"">•</span><span class=""bullet-label"">Restrictions:</span> Pit Bull, Rottweiler, Doberman Pinscher</li> <li><span class=""bullet"">•</span><span class=""bullet-label"">Comments:</span> $400 pet fee</li> <li><span class=""bullet"">•</span>$50 Monthly Pet Rent</li>
<li><span class=""bullet"">•</span>$500 Fee</li>
<li><span class=""bullet"">•</span>75 lb Weight Limit</li>
<li><span class=""bullet"">•</span>2 Pet Limit</li>
</ul>, '\n']"
southwest-navy-yard,https://www.apartments.com/southwest-navy-yard-washington-dc/under-2100-pet-friendly-dog/?sfmin=700&sfmax=1300, 159,https://www.apartments.com/modern-on-m-washington-dc/v298csf,Modern on M,<p>Move-in by March 1st and receive two months free! *Select apartments only and specific lease terms apply.</p>,"['\n', <p>
<span>Dogs Allowed</span>
</p>, '\n', <ul>
<li><span class=""bullet"">•</span><span class=""bullet-label"">Comments:</span> Aggressive breeds will not be allowed (see list below). RESTRICTED ANIMAL LIST (included, but not limited to) Breeds of Dogs: Pit Bull, Bull Terrier Rottweiler, Doberman Husky, Wolfdog Malamute, Dalmatian Chowchow St. Bernard, Great Dane Ak</li> <li><span class=""bullet"">•</span>100 lb Weight Limit</li>
<li><span class=""bullet"">•</span>2 Pet Limit</li>
</ul>, '\n']"
southwest-navy-yard,https://www.apartments.com/southwest-navy-yard-washington-dc/under-2100-pet-friendly-dog/?sfmin=700&sfmax=1300, 159,https://www.apartments.com/1001-waterfront-washington-dc/bchw3l8,1001 @ Waterfront,None,"['\n', <p>
<span>Dogs and Cats Allowed</span>
</p>, '\n', <ul>
<li><span class=""bullet"">•</span>$50 Monthly Pet Rent</li>
<li><span class=""bullet"">•</span>$350 Fee</li>
<li><span class=""bullet"">•</span>2 Pet Limit</li>
<li><span class=""bullet"">•</span>Must Be Spayed/Neutered</li>
</ul>, '\n']"
southwest-navy-yard,https://www.apartments.com/southwest-navy-yard-washington-dc/under-2100-pet-friendly-dog/?sfmin=700&sfmax=1300, 159,https://www.apartments.com/camden-south-capitol-washington-dc/rrjzp51,Camden South Capitol,"<p>We're open by Appointment Only. Call 24 x 7 to schedule a live video, self-guided, or team member tour! Social distancing, face-coverings required.</p>","['\n', <p>
<span>Dogs and Cats Allowed:</span>
</p>, '\n', <ul>
<li><span class=""bullet"">•</span><span class=""bullet-label"">Restrictions:</span> We welcome cats and dogs, up to three pets per apartment, and a full-grown maximum weight limit of 100 pounds each. Breed restrictions apply. We do not permit American Pit Bull Terrier, American Staffordshire Terrier, Staffordshire Bull Terrier, any mix of the previous breeds, or any other dog or breed deemed aggressive. See management for pet approval and deposit and fee information.</li> <li><span class=""bullet"">•</span>$50 Monthly Pet Rent</li>
<li><span class=""bullet"">•</span>$500 Fee</li>
<li><span class=""bullet"">•</span>100 lb Weight Limit</li>
<li><span class=""bullet"">•</span>3 Pet Limit</li>
</ul>, '\n']"
southwest-navy-yard,https://www.apartments.com/southwest-navy-yard-washington-dc/under-2100-pet-friendly-dog/?sfmin=700&sfmax=1300, 159,https://www.apartments.com/the-bixby-washington-dc/2sybkcb,The Bixby,<p>Up to 2 Months FREE Rent on Select Homes!* Restrictions Apply. Call for Details. EHO.</p>,"['\n', <p>
<span>Dogs and Cats Allowed:</span>
</p>, '\n', <ul>
<li><span class=""bullet"">•</span><span class=""bullet-label"">Restrictions:</span> Please call property for more information.</li> <li><span class=""bullet"">•</span>$500 Fee</li>
<li><span class=""bullet"">•</span>50 lb Weight Limit</li>
<li><span class=""bullet"">•</span>2 Pet Limit</li>
</ul>, '\n']"
southwest-navy-yard,https://www.apartments.com/southwest-navy-yard-washington-dc/under-2100-pet-friendly-dog/?sfmin=700&sfmax=1300, 159,https://www.apartments.com/909-washington-dc/09etle3,909,"<p>Move-in by February 15th to receive a $500 gift card and a waived $500 amenity fee, on select apartment homes.*</p>","['\n', <p>
<span>Dogs and Cats Allowed</span>
</p>, '\n', <ul>
<li><span class=""bullet"">•</span>2 Pet Limit</li>
</ul>, '\n']"
southwest-navy-yard,https://www.apartments.com/southwest-navy-yard-washington-dc/under-2100-pet-friendly-dog/?sfmin=700&sfmax=1300, 159,https://www.apartments.com/eliot-on-4th-washington-dc/e4mgx1p,Eliot on 4th,<p>Up to 2 Months of Rent-Free Living! Live 2-months rent-free! PLUS we'll waive your amenity fee and application fee (a $510 value)! Must move-in by February 28th. to qualify. Contact us for details.</p>,"['\n', <p>
<span>Dogs and Cats Allowed</span>
</p>, '\n', <ul>
<li><span class=""bullet"">•</span>$50 Monthly Pet Rent</li>
<li><span class=""bullet"">•</span>$500 Fee</li>
<li><span class=""bullet"">•</span>200 lb Weight Limit</li>
<li><span class=""bullet"">•</span>2 Pet Limit</li>
</ul>, '\n']"
southwest-navy-yard,https://www.apartments.com/southwest-navy-yard-washington-dc/under-2100-pet-friendly-dog/?sfmin=700&sfmax=1300, 159,https://www.apartments.com/onyx-on-first-washington-dc/kz1q2c8,Onyx on First,None,"['\n', <p>
<span>Dogs Allowed:</span>
</p>, '\n', <ul>
<li><span class=""bullet"">•</span><span class=""bullet-label"">Restrictions:</span> Breed Restrictions apply.</li> <li><span class=""bullet"">•</span><span class=""bullet-label"">Comments:</span> &lt;b&gt;Pet Fee:&lt;/b&gt; $500.00 for 1 pet and $750.00 for 2 pets (non-refundable fee)&lt;br&gt; &lt;b&gt;Pet Rent:&lt;/b&gt; $50.00/pet/month</li> <li><span class=""bullet"">•</span>80 lb Weight Limit</li>
<li><span class=""bullet"">•</span>2 Pet Limit</li>
</ul>, '\n']"
southwest-navy-yard,https://www.apartments.com/southwest-navy-yard-washington-dc/under-2100-pet-friendly-dog/?sfmin=700&sfmax=1300, 159,https://www.apartments.com/f1rst-residences-washington-dc/pwqnvsv,f1rst residences,<p>LEASE TODAY FOR UP TO 1.5 MONTHS FREE! MUST APPLY BY 2/28/2021. CONTACT OUR OFFICE FOR ADDITIONAL DETAILS.</p>,"['\n', <p>
<span>Dogs and Cats Allowed</span>
</p>, '\n']"
